Record ID	Object Title	Registration Number	Description.	Marks	Production Date	Provenance (Production)	Provenance (History)	Categories	Persistent Link	Height	Width	Depth	Diameter	Weight	License info
362423	Masonic apron, 'kangaroos in desert landscape', 1880 - 1930	2010/11/45	Masonic apron, cotton / leather / brass, made by L Simpson & Co, England, 1880-1930 A square shaped Masonic apron in burgundy cotton. The front of the apron has a white leather insert printed with two kangaroos in a desert scene. An 'M' shape is sewn onto the leather panel using burgundy cotton grosgrain. There are two dangling strips with brass tassel decorations, forming the first and last strokes of the letter. The point of the 'M' is formed by an inverted triangle of grosgrain. The backing of the apron is also red cotton and a cotton drill apron strap hangs from the top left corner and features a brass 'goose headed' hook and eye attachment.	Label on rear of apron 'MASONIC / JEWELLERS / L.SIMPSON & CO / 56 / YORK ROAD / KINGS CROSS, LONDON'.	1880 - 1930	: unknown; England; 1880 - 1930|		Ceremonial aprons|Ceremonial Objects|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=362423		385 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362423#_cc-by-sa_content">CC BY-SA</a>.
362421	Embroidered sampler by Eleanor Anderson, 1900	2010/11/44	Sampler, embroidered, canvas / wool, made by Eleanor Anderson, Kelso, Queensland, Australia, 1900 A cross stitch alphabet sampler. The top half of the sampler has the alphabet in upper and lower case letters and the numbers 1-0 followed by the words "God is love." The bottom half has the text 'Eleanor Anderson / Public School / Kelso / December 15 1900' as well as some decorative motifs. The sampler is worked in red, green and apricot wool and has a blue cotton backing.		1900	: unknown; Australia; 1900|		Textile samplers|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362421		286 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362421#_cc-by-sa_content">CC BY-SA</a>.
362419	Embroidered 'map of Australia and kangaroos' tablecloth, 1920 - 1950	2010/11/43	Tablecloth, embroidered, linen / cotton, map of Australia with kangaroos design, maker unknown, Australia, 1920-1950 A large square tablecloth in fine white linen. It has been embroidered and features a central map of Australia with the states marked and labelled. This map is encircled by a cutwork line interspersed with embroidered and cutwork flourishes. In each corner, there is a Kangaroo with a Joey, also encircled by a cutwork circle and surrounded by embroidered and cutwork grape vines and leaves. It features a scalloped embroidered edge.		1920 - 1950	: unknown; Australia; 1920 - 1950|		Tablecloths|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362419		1245 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362419#_cc-by-sa_content">CC BY-SA</a>.
362417	Embroidered mat, 'Major Mitchell cockatoo', 1930 - 1950	2010/11/42	Mat, embroidered, linen / cotton, Major Mitchell cockatoo motif, maker unknown, Australia, 1930-1950 A rectangular beige linen mat. It has been hand embroidered with a cockatoo roosting on a branch in the centre with a tree in the background. It has been stitched using yellow, red, black, orange, brown and green thread. The mat is finished with a blanket stitch border in yellow cotton.		1930 - 1950	: unknown; Australia; 1930 - 1950|		Tablemats|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362417		331 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362417#_cc-by-sa_content">CC BY-SA</a>.
362415	Embroidered table runner, Australian imagery, 1920 - 1940	2010/11/41	Table runner, embroidered, linen / cotton, boomerang, kangaroo, platypus and lyrebird design, maker unknown, Australia, 1920-1940 An extended oval cream linen table runner. It has an embroidered design at each end featuring a kangaroo, boomerang, platypus and lyrebird stitched using pink, purple, brown and mauve threads and embellished with a pink and green cross-stitch zig-zag pattern. Halfway along each of the longer sides is a design using a similar pink and green zig-zag cross-stitch pattern. It has a narrow crochet scalloped edge.		1920 - 1940	: unknown; Australia; 1920 - 1940|		Table runners|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362415		306 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362415#_cc-by-sa_content">CC BY-SA</a>.
362414	Embroidered picture, 'St Andrews Cathedral', 1900 - 1920	2010/11/40	Embroidered picture, linen / cotton, St Andrews Cathedral design, maker unknown, Australia, 1900-1920 An embroidered picture. The detailed design has been stitched in black on a cream cotton background and is of Sydney's St Andrews Cathedral, which was consecrated in 1868. There are traces of glue and the colour of the ground cloth changes around the outer unfinished edges, which suggest the picture was once framed.		1900 - 1920	: unknown; Australia; 1900 - 1920|		Embroidered panels|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362414		340 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362414#_cc-by-sa_content">CC BY-SA</a>.
362413	Printed commemorative handkerchief, H.M.S. Sydney, 1908 - 1909	2010/11/39	Handkerchief, cotton, 'H.M.S. Sydney', maker unknown, Australia, [1908-1909] A cotton handkerchief. It has a commemorative printed design with two scrolling banners at the top bearing the phrases 'ADVANCE AUSTRALIA' and 'FOR LIBERTY AND PEACE'. The central image is of the HMS Sydney on water. To the left of this ship is the Australian flag and to the right is the Royal Navy Flag. Underneath the ship is a portrait of a sailor with 'HMS Sydney' printed on the band on his cap. To his left is a corvette and to his right, a submarine with three sailors and a naval officer. The handkerchief has been printed using brown, blue, red, yellow and green dye and it has a burgundy border.		1908 - 1909	: unknown; Australia; 1908 - 1909|		Handkerchiefs|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362413		292 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362413#_cc-by-sa_content">CC BY-SA</a>.
362412	Three embroidered 'Australian birds' mats, 1920 - 1950	2010/11/38	Tablemats (3), embroidered, linen / cotton, lyrebird, kookaburra and Major Mitchell cockatoo design, maker unknown, Australia, 1920-1950 Three rectangular beige linen mats. The first mat has been embroidered with two lyrebirds of different sizes at each of the shorter ends. They have been embroidered using different shades of brown and green. The edge has been crocheted with yellow thread. The second mat has been embroidered with a centralised a kookaburra on a branch in white, grey, brown and green thread. The edge has been crocheted with orange and green thread. The third mat has been embroidered with a centralised Major Mitchell Cockatoo on a branch with a tree in the background in white, black, pink, green and brown thread. The edge has been crocheted with pink and white thread.		1920 - 1950	: unknown; Australia; 1920 - 1950|		Tablemats|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362412						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362412#_cc-by-sa_content">CC BY-SA</a>.
362411	Embroidered 'Koala' chair back cover, 1920 - 1940	2010/11/37	Chair back cover, embroidered, linen / textured cotton, koala and gum tree design, maker unknown, Australia, 1920-1940 A rectangular chair back cover, or antimacassar, in beige linen. In the lower half, it has an embroidered design of a mother and baby koala in a flowering gum tree. This design is centred within a deeply scalloped circle which also features sprigs of gum flowers in the left, right and top sectors. The cover has been machined hemmed.		1920 - 1940	: unknown; Australia; 1920 - 1940|		Chair covers|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362411		467 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362411#_cc-by-sa_content">CC BY-SA</a>.
362410	Embroidered 'Captain Phillip' tray cloth, 1920 - 1950	2010/11/36	Tray cloth, embroidered, crochet edging, linen / cotton, Captain Philip design, maker unknown, Australia, 1920-1950 An embroidered cream linen mat in a rectangular shape with rounded corners. It features an embroidered design, the most predominant of which is in the bottom left corner, representing Captain Phillip raising a flag with the Union Jack on it. He and two other human figures have been embroidered with blue coats, white breeches and yellow hair. A fourth human figure, who is holding the flag, is wearing white. They are all standing under a tree which has been embroidered in purple and three shades of green. Behind these figures is a small black and green ship on blue water. The rest of the design has three floral sprigs, one in each corner of the mat. Embroidered in different shades of pink for the petals and green for the leaves, they are of different sizes. The largest is in the top right corner. The mat had a scalloped edge which has been crocheted and edged with red, white and blue blanket stitches with a narrow treble crochet edging.		1920 - 1950	: unknown; Australia; 1920 - 1950|		Tray cloths|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362410		510 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362410#_cc-by-sa_content">CC BY-SA</a>.
362409	Embroidered 'Kookaburra' cheval set, 1920 - 1950	2010/11/35	Cheval set, embroidered, linen / cotton, kookaburra and wattle design, maker unknown, Australia, 1920-1950 A cream linen cheval set consisting of three mats. The larger mat is oval shaped and features an embroidered design of two fluttering kookaburras, one with a worm in its beak, and a sprig of wattle. This design is at both ends of the shorter sides of the mat and has been stitched using yellow, green, brown, black, white and blue thread. Halfway along both of the long sides is a small sprig of wattle, stitched using yellow and green thread. The edge is narrowly scalloped and crocheted and blanket stitched using white and yellow threads. The two smaller mats are circular and feature one fluttering kookaburra with a worm in its beak and a sprig of wattle, stitched using yellow, green, brown, black, white and blue thread. Diagonally opposite the kookaburra is a small sprig of wattle. There are also four pairs of wattle flowers around the circumference of the mat. The edge is narrowly scalloped and crocheted and blanket stitched using white and yellow threads. The motifs are stitched using satin, stem, fly and straight stitch.		1920 - 1950	: unknown; Australia; 1920 - 1950|		Dressing table sets|Textiles|Domestic Equipment-Home	http://www.powerhousemuseum.com/collection/database/?irn=362409						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=362409#_cc-by-sa_content">CC BY-SA</a>.
